"","state","zip","agi"
"26809","WI",53085,58306
"26810","WI",53086,71383
"26811","WI",53089,78354
"26812","WI",53090,60201
"26813","WI",53091,53240
"26814","WI",53092,103186
"26815","WI",53093,60090
"26816","WI",53094,51483
"26817","WI",53095,64787
"26818","WI",53097,104230
"26819","WI",53098,55244
"26820","WI",53103,74669
"26821","WI",53104,69353
"26822","WI",53105,61927
"26823","WI",53108,70785
"26824","WI",53110,47680
"26825","WI",53114,52884
"26826","WI",53115,49293
"26827","WI",53118,76869
"26828","WI",53119,75044
"26829","WI",53120,63523
"26830","WI",53121,58538
"26831","WI",53122,110100
"26832","WI",53125,86820
"26833","WI",53126,76590
"26834","WI",53128,54461
"26835","WI",53129,68569
"26836","WI",53130,65035
"26837","WI",53132,77409
"26838","WI",53137,63529
"26839","WI",53139,65140
"26840","WI",53140,41916
"26841","WI",53142,62593
"26842","WI",53143,44891
"26843","WI",53144,53391
"26844","WI",53146,75833
"26845","WI",53147,58775
"26846","WI",53149,75319
"26847","WI",53150,79105
"26848","WI",53151,76440
"26849","WI",53153,75195
"26850","WI",53154,63770
"26851","WI",53156,58195
"26852","WI",53158,77080
"26853","WI",53168,64816
"26854","WI",53170,60381
"26855","WI",53172,50141
"26856","WI",53177,58430
"26857","WI",53178,58626
"26858","WI",53179,65187
"26859","WI",53181,59425
"26860","WI",53182,61477
"26861","WI",53183,85539
"26862","WI",53184,53125
"26863","WI",53185,72802
"26864","WI",53186,57479
"26865","WI",53188,67301
"26866","WI",53189,77006
"26867","WI",53190,52617
"26868","WI",53191,68085
"26869","WI",53202,67158
"26870","WI",53203,71359
"26871","WI",53204,28034
"26872","WI",53205,26624
"26873","WI",53206,22418
"26874","WI",53207,52946
"26875","WI",53208,37567
"26876","WI",53209,39054
"26877","WI",53210,33546
"26878","WI",53211,71143
"26879","WI",53212,35554
"26880","WI",53213,74360
"26881","WI",53214,43096
"26882","WI",53215,31759
"26883","WI",53216,33798
"26884","WI",53217,104155
"26885","WI",53218,30758
"26886","WI",53219,47806
"26887","WI",53220,49399
"26888","WI",53221,48115
"26889","WI",53222,55394
"26890","WI",53223,46423
"26891","WI",53224,45683
"26892","WI",53225,39225
"26893","WI",53226,75690
"26894","WI",53227,49576
"26895","WI",53228,61305
"26896","WI",53233,23564
"26897","WI",53235,51177
"26898","WI",53402,59346
"26899","WI",53403,44453
"26900","WI",53404,34973
"26901","WI",53405,48716
"26902","WI",53406,60854
"26903","WI",53502,54752
"26904","WI",53503,54704
"26905","WI",53504,46338
"26906","WI",53505,57236
"26907","WI",53506,41576
"26908","WI",53507,71728
"26909","WI",53508,69511
"26910","WI",53510,52568
"26911","WI",53511,44607
"26912","WI",53515,67500
"26913","WI",53516,60119
"26914","WI",53517,73055
"26915","WI",53518,47708
"26916","WI",53520,52128
"26917","WI",53521,73082
"26918","WI",53522,50707
"26919","WI",53523,68773
"26920","WI",53525,58928
"26921","WI",53526,51339
"26922","WI",53527,79039
"26923","WI",53528,78094
"26924","WI",53529,70443
"26925","WI",53530,50115
"26926","WI",53531,71616
"26927","WI",53532,71649
"26928","WI",53533,54938
"26929","WI",53534,57674
"26930","WI",53536,61913
"26931","WI",53538,56209
"26932","WI",53541,48055
"26933","WI",53543,54113
"26934","WI",53544,57565
"26935","WI",53545,51930
"26936","WI",53546,54257
"26937","WI",53548,49388
"26938","WI",53549,50764
"26939","WI",53550,52708
"26940","WI",53551,66569
"26941","WI",53553,39351
"26942","WI",53554,48437
"26943","WI",53555,71578
"26944","WI",53556,46358
"26945","WI",53557,42934
"26946","WI",53558,77175
"26947","WI",53559,60032
"26948","WI",53560,66216
"26949","WI",53561,71207
"26950","WI",53562,85238
"26951","WI",53563,63841
"26952","WI",53565,57858
"26953","WI",53566,52210
"26954","WI",53569,50446
"26955","WI",53570,56879
"26956","WI",53572,72840
"26957","WI",53573,44821
"26958","WI",53574,72578
"26959","WI",53575,79898
"26960","WI",53576,51991
"26961","WI",53577,61795
"26962","WI",53578,68789
"26963","WI",53579,51562
"26964","WI",53580,44500
"26965","WI",53581,49779
"26966","WI",53582,55454
"26967","WI",53583,59344
"26968","WI",53585,44886
"26969","WI",53586,47208
"26970","WI",53587,43647
"26971","WI",53588,62616
"26972","WI",53589,65029
"26973","WI",53590,70242
"26974","WI",53593,95441
"26975","WI",53594,55560
"26976","WI",53597,88248
"26977","WI",53598,69631
"26978","WI",53703,51959
"26979","WI",53704,53522
"26980","WI",53705,80873
"26981","WI",53706,16911
"26982","WI",53711,77121
"26983","WI",53713,39852
"26984","WI",53714,49847
"26985","WI",53715,44503
"26986","WI",53716,62908
"26987","WI",53717,84707
"26988","WI",53718,68717
"26989","WI",53719,70015
"26990","WI",53726,81495
"26991","WI",53801,42812
"26992","WI",53803,47916
"26993","WI",53804,47457
"26994","WI",53805,44353
"26995","WI",53806,49074
"26996","WI",53807,55140
"26997","WI",53809,47013
"26998","WI",53810,45394
"26999","WI",53811,55166
"27000","WI",53813,53496
"27001","WI",53816,47265
"27002","WI",53818,53147
"27003","WI",53820,55995
"27004","WI",53821,47142
"27005","WI",53825,49404
"27006","WI",53826,43541
"27007","WI",53827,35714
"27008","WI",53901,50439
"27009","WI",53910,35645
"27010","WI",53911,65277
"27011","WI",53913,48881
"27012","WI",53916,51270
"27013","WI",53919,55681
"27014","WI",53920,40277
"27015","WI",53922,53000
"27016","WI",53923,53157
"27017","WI",53924,44262
"27018","WI",53925,59255
"27019","WI",53926,47413
"27020","WI",53929,46354
"27021","WI",53930,51639
"27022","WI",53932,60150
"27023","WI",53933,54347
"27024","WI",53934,41410
"27025","WI",53936,37689
"27026","WI",53937,44034
"27027","WI",53941,55422
"27028","WI",53943,48250
"27029","WI",53944,45636
"27030","WI",53946,54671
"27031","WI",53948,45760
"27032","WI",53949,46320
"27033","WI",53950,49135
"27034","WI",53951,45233
"27035","WI",53952,45179
"27036","WI",53954,57803
"27037","WI",53955,64001
"27038","WI",53956,56935
"27039","WI",53959,51560
"27040","WI",53960,58164
"27041","WI",53961,52812
"27042","WI",53963,54197
"27043","WI",53964,47063
"27044","WI",53965,43750
"27045","WI",53968,43750
"27046","WI",54001,53900
"27047","WI",54002,61409
"27048","WI",54003,63942
"27049","WI",54004,47663
"27050","WI",54005,51986
"27051","WI",54006,49679
"27052","WI",54007,57377
"27053","WI",54009,59504
"27054","WI",54011,61445
"27055","WI",54013,54725
"27056","WI",54014,68647
"27057","WI",54015,67732
"27058","WI",54016,84683
"27059","WI",54017,64051
"27060","WI",54020,60353
"27061","WI",54021,73993
"27062","WI",54022,67751
"27063","WI",54023,72156
"27064","WI",54024,56328
"27065","WI",54025,67072
"27066","WI",54026,58035
"27067","WI",54027,59840
"27068","WI",54028,57644
"27069","WI",54082,89197
"27070","WI",54101,65600
"27071","WI",54102,37500
"27072","WI",54103,37500
"27073","WI",54104,43269
"27074","WI",54106,58823
"27075","WI",54107,52234
"27076","WI",54110,58270
"27077","WI",54111,49761
"27078","WI",54112,49514
"27079","WI",54113,72585
"27080","WI",54114,47314
"27081","WI",54115,69511
"27082","WI",54119,39880
"27083","WI",54120,35227
"27084","WI",54121,52586
"27085","WI",54123,39423
"27086","WI",54124,44101
"27087","WI",54125,39880
"27088","WI",54126,64561
"27089","WI",54128,46052
"27090","WI",54129,62500
"27091","WI",54130,59629
"27092","WI",54135,35948
"27093","WI",54136,50820
"27094","WI",54137,55528
"27095","WI",54138,49728
"27096","WI",54139,54387
"27097","WI",54140,52425
"27098","WI",54141,68313
"27099","WI",54143,49361
"27100","WI",54149,47916
"27101","WI",54150,24642
"27102","WI",54151,45044
"27103","WI",54153,48880
"27104","WI",54154,53330
"27105","WI",54155,69140
"27106","WI",54156,39925
"27107","WI",54157,50772
"27108","WI",54159,50746
"27109","WI",54161,50968
"27110","WI",54162,58555
"27111","WI",54165,58343
"27112","WI",54166,48203
"27113","WI",54169,89248
"27114","WI",54170,60655
"27115","WI",54171,75284
"27116","WI",54173,79625
"27117","WI",54174,44496
"27118","WI",54175,52205
"27119","WI",54177,45992
"27120","WI",54180,69357
"27121","WI",54201,47607
"27122","WI",54202,62500
"27123","WI",54204,59510
"27124","WI",54205,54206
"27125","WI",54208,61124
"27126","WI",54209,64409
"27127","WI",54210,61778
"27128","WI",54212,69153
"27129","WI",54213,49242
"27130","WI",54216,56228
"27131","WI",54217,64285
"27132","WI",54220,50866
"27133","WI",54227,59908
"27134","WI",54228,55451
"27135","WI",54229,68579
"27136","WI",54230,60697
"27137","WI",54234,56250
"27138","WI",54235,54733
"27139","WI",54241,48927
"27140","WI",54245,58943
"27141","WI",54246,51250
"27142","WI",54247,58333
"27143","WI",54301,55812
"27144","WI",54302,39102
"27145","WI",54303,37565
"27146","WI",54304,46119
"27147","WI",54311,63968
"27148","WI",54313,73117
"27149","WI",54401,54353
"27150","WI",54403,54824
"27151","WI",54405,46199
"27152","WI",54406,59971
"27153","WI",54407,63184
"27154","WI",54408,49509
"27155","WI",54409,44840
"27156","WI",54410,53398
"27157","WI",54411,51223
"27158","WI",54412,56435
"27159","WI",54414,50000
"27160","WI",54416,38344
"27161","WI",54418,52546
"27162","WI",54420,52118
"27163","WI",54421,49089
"27164","WI",54422,43023
"27165","WI",54423,65652
"27166","WI",54424,54276
"27167","WI",54425,45147
"27168","WI",54426,55792
"27169","WI",54427,51442
"27170","WI",54428,42216
"27171","WI",54433,46917
"27172","WI",54435,50378
"27173","WI",54436,44062
"27174","WI",54437,46443
"27175","WI",54440,58304
"27176","WI",54441,64375
"27177","WI",54442,58163
"27178","WI",54443,63188
"27179","WI",54446,50100
"27180","WI",54447,38636
"27181","WI",54448,65640
"27182","WI",54449,58567
"27183","WI",54451,53624
"27184","WI",54452,52899
"27185","WI",54454,51724
"27186","WI",54455,62932
"27187","WI",54456,49230
"27188","WI",54457,50725
"27189","WI",54459,43863
"27190","WI",54460,44575
"27191","WI",54462,35833
"27192","WI",54463,48263
"27193","WI",54465,45416
"27194","WI",54466,57386
"27195","WI",54467,60171
"27196","WI",54469,52439
"27197","WI",54470,42755
"27198","WI",54471,72252
"27199","WI",54473,57113
"27200","WI",54474,52350
"27201","WI",54475,57191
"27202","WI",54476,53996
"27203","WI",54479,50763
"27204","WI",54480,45394
"27205","WI",54481,47779
"27206","WI",54482,68421
"27207","WI",54484,61476
"27208","WI",54485,51388
"27209","WI",54486,44380
"27210","WI",54487,55312
"27211","WI",54488,46428
"27212","WI",54489,54340
"27213","WI",54490,48076
"27214","WI",54491,40669
"27215","WI",54493,45258
"27216","WI",54494,52100
"27217","WI",54495,42130
"27218","WI",54498,44565
"27219","WI",54499,46160
"27220","WI",54501,50292
"27221","WI",54511,45258
"27222","WI",54512,56666
"27223","WI",54513,42500
"27224","WI",54514,48919
"27225","WI",54515,42307
"27226","WI",54519,46990
"27227","WI",54520,51680
"27228","WI",54521,50150
"27229","WI",54524,43951
"27230","WI",54525,29807
"27231","WI",54526,36184
"27232","WI",54527,35277
"27233","WI",54529,57870
"27234","WI",54530,39642
"27235","WI",54531,60243
"27236","WI",54534,44809
"27237","WI",54537,40625
"27238","WI",54538,43897
"27239","WI",54539,51704
"27240","WI",54540,48185
"27241","WI",54541,44067
"27242","WI",54542,34375
"27243","WI",54545,60000
"27244","WI",54546,46186
"27245","WI",54547,45101
"27246","WI",54548,60797
"27247","WI",54550,44642
"27248","WI",54552,46323
"27249","WI",54554,45918
"27250","WI",54555,52295
"27251","WI",54556,44517
"27252","WI",54557,59722
"27253","WI",54558,52850
"27254","WI",54559,36666
"27255","WI",54560,47916
"27256","WI",54562,55759
"27257","WI",54563,48828
"27258","WI",54564,39673
"27259","WI",54566,58392
"27260","WI",54568,48616
"27261","WI",54601,53369
"27262","WI",54603,43504
"27263","WI",54610,53289
"27264","WI",54611,47198
"27265","WI",54612,47473
"27266","WI",54613,39506
"27267","WI",54614,53985
"27268","WI",54615,46559
"27269","WI",54616,45652
"27270","WI",54618,47897
"27271","WI",54619,48395
"27272","WI",54621,56250
"27273","WI",54622,50462
"27274","WI",54623,63172
"27275","WI",54624,50714
"27276","WI",54625,37500
"27277","WI",54626,47881
"27278","WI",54627,52577
"27279","WI",54628,43409
"27280","WI",54629,53100
"27281","WI",54630,55213
"27282","WI",54631,43140
"27283","WI",54632,54398
"27284","WI",54634,43996
"27285","WI",54635,48132
"27286","WI",54636,65097
"27287","WI",54638,46250
"27288","WI",54639,42527
"27289","WI",54642,50000
"27290","WI",54644,54340
"27291","WI",54646,42032
"27292","WI",54648,44520
"27293","WI",54650,64836
"27294","WI",54651,47074
"27295","WI",54652,40705
"27296","WI",54653,51250
"27297","WI",54655,40468
"27298","WI",54656,49762
"27299","WI",54657,34375
"27300","WI",54658,62890
"27301","WI",54659,45982
"27302","WI",54660,51641
"27303","WI",54661,61864
"27304","WI",54664,45422
"27305","WI",54665,48625
"27306","WI",54666,53202
"27307","WI",54667,50770
"27308","WI",54669,61415
"27309","WI",54670,46212
"27310","WI",54701,59845
"27311","WI",54703,49206
"27312","WI",54720,56117
"27313","WI",54721,51367
"27314","WI",54722,49750
"27315","WI",54723,54838
"27316","WI",54724,54096
"27317","WI",54725,50678
"27318","WI",54726,46759
"27319","WI",54727,49621
"27320","WI",54728,50767
"27321","WI",54729,55748
"27322","WI",54730,57261
"27323","WI",54731,36693
"27324","WI",54732,43897
"27325","WI",54733,48106
"27326","WI",54734,49679
"27327","WI",54736,55423
"27328","WI",54737,54347
"27329","WI",54738,68750
"27330","WI",54739,61117
"27331","WI",54740,52473
"27332","WI",54741,45335
"27333","WI",54742,61674
"27334","WI",54745,54625
"27335","WI",54746,44485
"27336","WI",54747,44393
"27337","WI",54748,54761
"27338","WI",54749,55720
"27339","WI",54750,55896
"27340","WI",54751,53662
"27341","WI",54754,45065
"27342","WI",54755,49015
"27343","WI",54756,46195
"27344","WI",54757,53523
"27345","WI",54758,52375
"27346","WI",54759,53623
"27347","WI",54761,51388
"27348","WI",54762,47379
"27349","WI",54763,46000
"27350","WI",54766,43055
"27351","WI",54767,61939
"27352","WI",54768,46502
"27353","WI",54769,59134
"27354","WI",54770,52043
"27355","WI",54771,45365
"27356","WI",54772,47000
"27357","WI",54773,46894
"27358","WI",54801,48024
"27359","WI",54805,44117
"27360","WI",54806,47838
"27361","WI",54810,49784
"27362","WI",54812,43859
"27363","WI",54813,43333
"27364","WI",54814,43795
"27365","WI",54817,56747
"27366","WI",54819,43181
"27367","WI",54820,46590
"27368","WI",54821,54963
"27369","WI",54822,53068
"27370","WI",54824,48469
"27371","WI",54826,48106
"27372","WI",54827,50833
"27373","WI",54828,32500
"27374","WI",54829,53233
"27375","WI",54830,49911
"27376","WI",54832,40909
"27377","WI",54835,45731
"27378","WI",54836,60500
"27379","WI",54837,46997
"27380","WI",54838,52586
"27381","WI",54839,37500
"27382","WI",54840,50227
"27383","WI",54841,40441
"27384","WI",54843,50000
"27385","WI",54844,43750
"27386","WI",54846,48369
"27387","WI",54847,54726
"27388","WI",54848,42037
"27389","WI",54849,68010
"27390","WI",54853,49309
"27391","WI",54854,58125
"27392","WI",54855,50000
"27393","WI",54856,47794
"27394","WI",54858,43421
"27395","WI",54859,46703
"27396","WI",54862,35227
"27397","WI",54864,63446
"27398","WI",54865,42934
"27399","WI",54867,36309
"27400","WI",54868,49142
"27401","WI",54870,50324
"27402","WI",54871,46452
"27403","WI",54872,42871
"27404","WI",54873,56602
"27405","WI",54874,60582
"27406","WI",54875,43160
"27407","WI",54876,53593
"27408","WI",54880,49041
"27409","WI",54888,48106
"27410","WI",54889,46240
"27411","WI",54891,53125
"27412","WI",54893,46343
"27413","WI",54895,45833
"27414","WI",54896,44746
"27415","WI",54901,45130
"27416","WI",54902,47755
"27417","WI",54904,70022
"27418","WI",54909,49242
"27419","WI",54911,51628
"27420","WI",54913,83163
"27421","WI",54914,52316
"27422","WI",54915,61646
"27423","WI",54921,45772
"27424","WI",54922,53320
"27425","WI",54923,49970
"27426","WI",54928,42500
"27427","WI",54929,48704
"27428","WI",54930,45292
"27429","WI",54932,63942
"27430","WI",54935,49254
"27431","WI",54937,64235
"27432","WI",54940,66307
"27433","WI",54941,60541
"27434","WI",54942,83912
"27435","WI",54943,41620
"27436","WI",54944,72202
"27437","WI",54945,54525
"27438","WI",54947,64458
"27439","WI",54948,31730
"27440","WI",54949,52334
"27441","WI",54950,47805
"27442","WI",54952,53847
"27443","WI",54956,65175
"27444","WI",54960,47965
"27445","WI",54961,55773
"27446","WI",54962,52370
"27447","WI",54963,56980
"27448","WI",54964,63409
"27449","WI",54965,53893
"27450","WI",54966,47125
"27451","WI",54967,38690
"27452","WI",54968,47688
"27453","WI",54970,41574
"27454","WI",54971,53034
"27455","WI",54974,58974
"27456","WI",54977,56730
"27457","WI",54979,57253
"27458","WI",54981,54806
"27459","WI",54982,47005
"27460","WI",54983,51388
"27461","WI",54984,47231
"27462","WI",54986,67529
"27463","WY",82001,52565
"27464","WY",82007,43611
"27465","WY",82009,77481
"27466","WY",82050,46875
"27467","WY",82053,62695
"27468","WY",82054,60197
"27469","WY",82070,55491
"27470","WY",82072,51634
"27471","WY",82082,59294
"27472","WY",82083,43382
"27473","WY",82190,58189
"27474","WY",82201,61133
"27475","WY",82210,57031
"27476","WY",82212,53750
"27477","WY",82213,56500
"27478","WY",82214,52651
"27479","WY",82221,46428
"27480","WY",82223,53977
"27481","WY",82225,54973
"27482","WY",82240,53176
"27483","WY",82244,43055
"27484","WY",82301,63765
"27485","WY",82321,62500
"27486","WY",82325,58536
"27487","WY",82327,52343
"27488","WY",82329,35714
"27489","WY",82331,63877
"27490","WY",82334,70108
"27491","WY",82401,58295
"27492","WY",82410,50961
"27493","WY",82411,52232
"27494","WY",82414,62852
"27495","WY",82421,43055
"27496","WY",82426,51906
"27497","WY",82431,53594
"27498","WY",82432,39583
"27499","WY",82433,50641
"27500","WY",82435,57182
"27501","WY",82441,41666
"27502","WY",82442,54487
"27503","WY",82443,51426
"27504","WY",82501,54329
"27505","WY",82510,30833
"27506","WY",82513,59408
"27507","WY",82514,33434
"27508","WY",82516,45982
"27509","WY",82520,60810
"27510","WY",82523,51071
"27511","WY",82601,59099
"27512","WY",82604,65436
"27513","WY",82609,70720
"27514","WY",82633,71115
"27515","WY",82636,55962
"27516","WY",82637,64502
"27517","WY",82639,56097
"27518","WY",82643,57352
"27519","WY",82649,54076
"27520","WY",82701,65376
"27521","WY",82710,52884
"27522","WY",82712,61607
"27523","WY",82716,61291
"27524","WY",82718,78442
"27525","WY",82720,54464
"27526","WY",82721,72596
"27527","WY",82723,42857
"27528","WY",82727,76369
"27529","WY",82729,67477
"27530","WY",82730,69485
"27531","WY",82801,61185
