state,zip,agi
California,90212,102643
California,90220,34346
California,90221,31187
California,90222,31196
California,90230,77163
California,90232,78777
California,90240,60288
California,90241,51045
California,90242,47296
California,90245,92463
California,90247,42815
California,90248,54746
California,90249,48304
California,90250,45062
California,90254,111254
California,90255,30322
California,90260,43861
California,90262,32721
California,90265,107582
California,90266,130583
California,90270,30075
California,90272,134016
California,90274,130850
California,90275,116582
California,90277,99313
California,90278,96031
California,90280,35215
California,90290,95720
California,90291,84596
California,90292,106277
California,90293,94266
California,90301,34618
California,90302,39387
California,90303,36398
California,90304,31473
California,90305,55161
California,90401,86876
California,90402,130952
California,90403,97888
California,90404,71896
California,90405,93482
California,90501,60032
California,90502,58281
California,90503,84725
California,90504,66052
California,90505,86433
California,90601,61213
California,90602,50461
California,90603,75404
California,90604,54975
California,90605,52383
California,90606,46215
California,90620,57736
California,90621,47146
California,90623,73263
California,90630,73326
California,90631,59353
California,90638,65530
California,90640,45375
California,90650,44834
California,90660,43367
California,90670,52962
California,90680,42308
California,90701,47049
California,90703,78133
California,90706,45521
California,90710,53717
California,90712,70916
California,90713,75267
California,90715,51932
California,90716,32049
California,90717,59731
California,90720,90457
California,90723,35716
California,90731,54837
California,90732,84788
California,90740,80740
California,90744,38193
California,90745,50557
California,90746,59099
California,90755,66631
California,90802,53173
California,90803,89820
California,90804,42984
California,90805,37664
California,90806,40372
California,90807,71265
California,90808,85897
California,90810,41357
California,90813,28752
California,90814,69376
California,90815,81878
California,91001,80553
California,91006,81608
California,91007,74331
California,91008,106887
California,91010,53434
California,91011,125987
California,91016,64455
California,91020,63487
California,91024,95545
California,91030,90810
California,91040,64370
California,91042,56941
California,91101,74100
California,91103,58139
California,91104,67273
California,91105,119943
California,91106,77906
California,91107,83862
California,91108,122443
California,91201,55421
California,91202,69896
California,91203,52292
California,91204,41985
California,91205,42577
California,91206,65895
California,91207,92361
California,91208,95486
California,91210,103676
California,91214,84530
California,91301,97621
California,91302,110870
California,91303,41943
California,91304,56897
California,91306,48971
California,91307,83958
California,91311,72224
California,91316,79060
California,91320,92134
California,91321,56844
California,91324,60295
California,91325,61276
California,91326,92519
California,91331,34799
California,91335,44412
California,91340,37549
California,91342,47586
California,91343,47919
California,91344,69615
California,91345,47956
California,91350,83247
California,91351,57918
California,91352,40590
California,91354,96389
California,91355,84430
California,91356,80450
California,91360,79699
California,91361,108001
California,91362,97024
California,91364,94497
California,91367,81825
California,91377,103629
California,91381,100085
California,91384,77095
California,91387,69852
California,91390,89655
California,91401,53623
California,91402,34309
California,91403,88904
California,91405,36529
California,91406,47313
California,91411,50380
California,91423,82115
California,91436,132251
California,91501,66165
California,91502,50359
California,91504,70288
California,91505,72970
California,91506,72492
California,91601,47028
California,91602,74010
California,91604,91875
California,91605,36882
California,91606,39732
California,91607,64913
California,91701,71057
California,91702,45387
California,91706,36343
California,91708,75631
California,91709,79235
California,91710,56492
California,91711,86687
California,91722,50371
California,91723,51988
California,91724,65457
California,91730,55935
California,91731,33524
California,91732,34498
California,91733,32300
California,91737,80786
California,91739,83299
California,91740,61438
California,91741,83252
California,91744,37200
California,91745,59459
California,91746,39011
California,91748,51758
California,91750,75456
California,91752,53252
California,91754,52708
California,91755,44336
California,91761,48403
California,91762,41605
California,91763,40544
California,91764,39077
California,91765,73147
California,91766,40347
California,91767,41973
California,91768,38290
California,91770,39177
California,91773,72850
California,91775,74000
California,91776,40213
California,91780,59240
California,91784,91524
California,91786,50728
California,91789,73716
California,91790,51389
California,91791,62870
California,91792,51391
California,91801,49892
California,91803,49648
California,91901,79436
California,91902,77620
California,91905,50189
California,91906,49746
California,91910,51903
California,91911,43800
California,91913,74847
California,91914,93377
California,91915,79081
California,91916,68895
California,91917,40000
California,91932,42721
California,91934,33500
California,91935,81515
California,91941,73797
California,91942,58449
California,91945,47100
California,91950,36227
California,91962,75426
California,91963,32500
California,91977,49844
California,91978,57068
California,91980,26973
California,92003,71899
California,92004,50939
California,92007,92340
California,92008,77352
California,92009,107158
California,92010,89751
California,92011,101411
California,92014,120050
California,92019,68477
California,92020,51307
California,92021,49766
California,92024,92536
California,92025,52594
California,92026,60567
California,92027,52469
California,92028,63994
California,92029,82627
California,92036,56288
California,92037,113187
California,92040,62267
California,92054,52624
California,92056,62184
California,92057,59613
California,92058,44948
California,92059,98563
California,92061,61458
California,92064,87953
California,92065,71352
California,92066,47115
California,92069,57948
California,92070,48181
California,92071,66136
California,92075,101767
California,92078,79418
California,92081,67278
California,92082,71319
California,92083,41896
California,92084,53680
California,92086,45990
California,92091,115961
California,92101,79338
California,92102,38936
California,92103,77995
California,92104,55700
California,92105,32488
California,92106,93080
California,92107,69993
California,92108,67908
California,92109,67763
California,92110,64539
California,92111,55986
California,92113,28904
California,92114,43626
California,92115,47868
California,92116,62086
California,92117,64946
California,92118,98263
California,92119,75307
California,92120,79949
California,92121,104438
California,92122,85359
California,92123,64540
California,92124,77969
California,92126,65784
California,92127,115405
California,92128,92786
California,92129,93550
California,92130,125467
California,92131,114923
California,92139,47876
California,92154,43675
California,92173,30476
California,92201,39364
California,92203,69002
California,92210,115245
California,92211,74023
California,92220,48830
California,92223,64274
California,92225,45870
California,92227,47033
California,92230,31250
California,92231,28562
California,92233,39658
California,92234,41019
California,92236,29526
California,92240,32729
California,92241,34868
California,92242,32236
California,92243,43247
California,92249,39653
California,92250,47045
California,92251,62906
California,92252,42894
California,92253,71076
California,92254,23110
California,92256,44102
California,92257,29846
California,92260,59786
California,92262,58499
California,92264,62685
California,92270,92328
California,92274,26511
California,92276,37389
California,92277,43498
California,92281,33848
California,92282,33552
California,92283,28250
California,92284,46505
California,92285,34523
California,92301,32764
California,92305,56018
California,92307,54414
California,92308,50427
California,92309,27500
California,92310,45408
California,92311,42655
California,92313,59429
California,92314,49001
California,92315,54080
California,92316,36227
California,92320,57129
California,92324,39643
California,92327,37500
California,92328,32954
California,92335,33620
California,92336,58564
California,92337,47474
California,92339,64843
California,92342,61644
California,92344,57364
California,92345,41705
California,92346,56581
California,92347,35416
California,92354,64047
California,92356,36736
California,92358,51071
California,92359,53150
California,92363,42626
California,92365,41098
California,92368,34913
California,92371,47635
California,92372,52812
California,92373,79966
California,92374,59249
California,92376,35866
California,92377,53017
California,92392,44382
California,92394,40306
California,92395,42008
California,92397,72139
California,92399,62352
California,92401,22817
California,92404,35865
California,92405,33629
California,92407,46693
California,92408,34966
California,92410,27177
California,92411,27672
California,92501,43452
California,92503,50736
California,92504,49805
California,92505,45145
California,92506,76315
California,92507,43104
California,92508,74966
California,92509,43310
California,92518,82908
California,92530,46453
California,92532,66871
California,92536,51449
California,92539,42516
California,92543,32760
California,92544,45389
California,92545,45356
California,92548,34836
California,92551,39646
California,92553,35181
California,92555,55976
California,92557,47982
California,92561,72544
California,92562,70463
California,92563,66499
California,92567,47571
California,92570,39558
California,92571,39655
California,92582,47299
California,92583,37123
California,92584,64446
California,92585,57821
California,92586,43626
California,92587,67352
California,92590,67997
California,92591,67312
California,92592,79244
California,92595,55987
California,92596,69067
California,92602,99144
California,92603,116738
California,92604,81631
California,92606,85228
California,92610,100766
California,92612,82132
California,92614,84633
California,92617,80167
California,92618,99991
California,92620,97542
California,92624,77638
California,92625,128851
California,92626,68790
California,92627,58196
California,92629,87437
California,92630,73388
California,92637,58709
California,92646,83819
California,92647,65006
California,92648,88015
California,92649,88796
California,92651,107884
California,92653,81655
California,92655,35953
California,92656,88748
California,92657,139532
California,92660,114104
California,92661,95657
California,92662,103439
California,92663,90827
California,92672,74959
California,92673,110068
California,92675,75932
California,92676,86979
California,92677,92934
California,92679,115813
California,92683,48806
California,92688,86100
California,92691,78623
California,92692,89609
California,92694,121798
California,92701,32606
California,92703,31243
California,92704,38268
California,92705,79805
California,92706,49697
California,92707,38705
California,92708,73335
California,92780,55212
California,92782,98212
California,92801,39881
California,92802,41256
California,92804,43323
California,92805,41056
California,92806,51674
California,92807,84636
California,92808,98110
California,92821,76035
California,92823,100251
California,92831,61029
California,92832,49617
California,92833,61338
California,92835,91197
California,92840,45104
California,92841,45282
California,92843,38211
California,92844,39158
California,92845,77558
California,92860,70228
California,92861,121646
California,92865,66040
California,92866,58920
California,92867,73118
California,92868,50917
California,92869,76280
California,92870,68926
California,92879,51860
California,92880,75344
California,92881,77373
California,92882,60454
California,92883,81917
California,92886,95899
California,92887,101706
California,93001,59409
California,93003,68562
California,93004,71530
California,93010,76392
California,93012,88711
California,93013,64759
California,93015,51261
California,93021,79398
California,93022,64859
California,93023,70125
California,93030,43805
California,93033,35748
California,93035,67046
California,93036,52589
California,93041,47143
California,93060,45104
California,93063,73058
California,93065,74428
California,93066,83307
California,93101,55100
California,93103,63608
California,93105,87091
California,93108,120047
California,93109,85080
California,93110,78518
California,93111,83720
California,93117,63997
California,93202,34493
California,93203,28425
California,93204,29252
California,93205,34659
California,93206,42921
California,93210,49652
California,93212,37375
California,93215,32979
